doc_id	relation_id	relation_name	gene_words	hpoterm_words	words
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0095190.pdf_14_14_3_3_41_41_UNSUP	NHL/HP:0002665|Lymphoma	{3}	{41}	{The,types,of,NHL,include,the,following,:,chronic,lymphocytic,leukemia/small,lymphocytic,lymphoma,(,n,=,8,),",",diffuse,large,B,—,cell,lymphoma,(,n,=,4,),",",T/NK,cell,lymphoma,(,n,=,3,),",",Iymphoplasmacytic,lymphoma,(,n,=,2,),",",cutaneous,T,—,cell,lymphoma,(,n,=,1,),",",mucosa,—,associated,lymphoid,tissue,lymphoma,(,n,=,1,),and,mantle,cell,lymphoma,(,n,:1,),.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0095190.pdf_14_14_3_3_52_52	NHL/HP:0002665|Lymphoma	{3}	{52}	{The,types,of,NHL,include,the,following,:,chronic,lymphocytic,leukemia/small,lymphocytic,lymphoma,(,n,=,8,),",",diffuse,large,B,—,cell,lymphoma,(,n,=,4,),",",T/NK,cell,lymphoma,(,n,=,3,),",",Iymphoplasmacytic,lymphoma,(,n,=,2,),",",cutaneous,T,—,cell,lymphoma,(,n,=,1,),",",mucosa,—,associated,lymphoid,tissue,lymphoma,(,n,=,1,),and,mantle,cell,lymphoma,(,n,:1,),.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0095190.pdf_14_14_3_3_41_41	NHL/HP:0002665|Lymphoma	{3}	{41}	{The,types,of,NHL,include,the,following,:,chronic,lymphocytic,leukemia/small,lymphocytic,lymphoma,(,n,=,8,),",",diffuse,large,B,—,cell,lymphoma,(,n,=,4,),",",T/NK,cell,lymphoma,(,n,=,3,),",",Iymphoplasmacytic,lymphoma,(,n,=,2,),",",cutaneous,T,—,cell,lymphoma,(,n,=,1,),",",mucosa,—,associated,lymphoid,tissue,lymphoma,(,n,=,1,),and,mantle,cell,lymphoma,(,n,:1,),.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0095190.pdf_14_14_3_3_33_33	NHL/HP:0002665|Lymphoma	{3}	{33}	{The,types,of,NHL,include,the,following,:,chronic,lymphocytic,leukemia/small,lymphocytic,lymphoma,(,n,=,8,),",",diffuse,large,B,—,cell,lymphoma,(,n,=,4,),",",T/NK,cell,lymphoma,(,n,=,3,),",",Iymphoplasmacytic,lymphoma,(,n,=,2,),",",cutaneous,T,—,cell,lymphoma,(,n,=,1,),",",mucosa,—,associated,lymphoid,tissue,lymphoma,(,n,=,1,),and,mantle,cell,lymphoma,(,n,:1,),.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0095190.pdf_14_14_3_3_12_12	NHL/HP:0002665|Lymphoma	{3}	{12}	{The,types,of,NHL,include,the,following,:,chronic,lymphocytic,leukemia/small,lymphocytic,lymphoma,(,n,=,8,),",",diffuse,large,B,—,cell,lymphoma,(,n,=,4,),",",T/NK,cell,lymphoma,(,n,=,3,),",",Iymphoplasmacytic,lymphoma,(,n,=,2,),",",cutaneous,T,—,cell,lymphoma,(,n,=,1,),",",mucosa,—,associated,lymphoid,tissue,lymphoma,(,n,=,1,),and,mantle,cell,lymphoma,(,n,:1,),.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0095190.pdf_14_14_3_3_24_24	NHL/HP:0002665|Lymphoma	{3}	{24}	{The,types,of,NHL,include,the,following,:,chronic,lymphocytic,leukemia/small,lymphocytic,lymphoma,(,n,=,8,),",",diffuse,large,B,—,cell,lymphoma,(,n,=,4,),",",T/NK,cell,lymphoma,(,n,=,3,),",",Iymphoplasmacytic,lymphoma,(,n,=,2,),",",cutaneous,T,—,cell,lymphoma,(,n,=,1,),",",mucosa,—,associated,lymphoid,tissue,lymphoma,(,n,=,1,),and,mantle,cell,lymphoma,(,n,:1,),.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0095190.pdf_14_14_3_3_52_52_UNSUP	NHL/HP:0002665|Lymphoma	{3}	{52}	{The,types,of,NHL,include,the,following,:,chronic,lymphocytic,leukemia/small,lymphocytic,lymphoma,(,n,=,8,),",",diffuse,large,B,—,cell,lymphoma,(,n,=,4,),",",T/NK,cell,lymphoma,(,n,=,3,),",",Iymphoplasmacytic,lymphoma,(,n,=,2,),",",cutaneous,T,—,cell,lymphoma,(,n,=,1,),",",mucosa,—,associated,lymphoid,tissue,lymphoma,(,n,=,1,),and,mantle,cell,lymphoma,(,n,:1,),.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0095190.pdf_14_14_3_3_33_33_UNSUP	NHL/HP:0002665|Lymphoma	{3}	{33}	{The,types,of,NHL,include,the,following,:,chronic,lymphocytic,leukemia/small,lymphocytic,lymphoma,(,n,=,8,),",",diffuse,large,B,—,cell,lymphoma,(,n,=,4,),",",T/NK,cell,lymphoma,(,n,=,3,),",",Iymphoplasmacytic,lymphoma,(,n,=,2,),",",cutaneous,T,—,cell,lymphoma,(,n,=,1,),",",mucosa,—,associated,lymphoid,tissue,lymphoma,(,n,=,1,),and,mantle,cell,lymphoma,(,n,:1,),.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0095190.pdf_14_14_3_3_12_12_UNSUP	NHL/HP:0002665|Lymphoma	{3}	{12}	{The,types,of,NHL,include,the,following,:,chronic,lymphocytic,leukemia/small,lymphocytic,lymphoma,(,n,=,8,),",",diffuse,large,B,—,cell,lymphoma,(,n,=,4,),",",T/NK,cell,lymphoma,(,n,=,3,),",",Iymphoplasmacytic,lymphoma,(,n,=,2,),",",cutaneous,T,—,cell,lymphoma,(,n,=,1,),",",mucosa,—,associated,lymphoid,tissue,lymphoma,(,n,=,1,),and,mantle,cell,lymphoma,(,n,:1,),.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0095190.pdf_14_14_3_3_24_24_UNSUP	NHL/HP:0002665|Lymphoma	{3}	{24}	{The,types,of,NHL,include,the,following,:,chronic,lymphocytic,leukemia/small,lymphocytic,lymphoma,(,n,=,8,),",",diffuse,large,B,—,cell,lymphoma,(,n,=,4,),",",T/NK,cell,lymphoma,(,n,=,3,),",",Iymphoplasmacytic,lymphoma,(,n,=,2,),",",cutaneous,T,—,cell,lymphoma,(,n,=,1,),",",mucosa,—,associated,lymphoid,tissue,lymphoma,(,n,=,1,),and,mantle,cell,lymphoma,(,n,:1,),.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_19_19_14_14_31_31	NHL/HP:0000093|Proteinuria	{14}	{31}	{Conclusion,:,A,wide,spectrum,of,renal,lesions,can,be,observed,in,patients,with,NHL,",",and,NHL,may,be,first,proven,by,renal,biopsies,for,evaluation,of,kidney,injury,or,proteinuria,.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_19_19_17_17_31_31	NHL/HP:0000093|Proteinuria	{17}	{31}	{Conclusion,:,A,wide,spectrum,of,renal,lesions,can,be,observed,in,patients,with,NHL,",",and,NHL,may,be,first,proven,by,renal,biopsies,for,evaluation,of,kidney,injury,or,proteinuria,.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0095190.pdf_33_33_6_6_24_24	NHL/HP:0002665|Lymphoma	{6}	{24}	{Renal,involvement,in,non-Hodgkin,lymphoma,(,NHL,),has,been,reported,previously,",",including,glomerulonephritis,",",acute,kidney,injury,(,AKI,),",",and,lymphoma,inﬁltrating,the,kidney,parenchyma,[,1,—,4,],.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0095190.pdf_33_33_6_6_4_4	NHL/HP:0002665|Lymphoma	{6}	{4}	{Renal,involvement,in,non-Hodgkin,lymphoma,(,NHL,),has,been,reported,previously,",",including,glomerulonephritis,",",acute,kidney,injury,(,AKI,),",",and,lymphoma,inﬁltrating,the,kidney,parenchyma,[,1,—,4,],.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_33_33_6_6_16_18	NHL/HP:0001919|Acute kidney injury	{6}	{16,17,18}	{Renal,involvement,in,non-Hodgkin,lymphoma,(,NHL,),has,been,reported,previously,",",including,glomerulonephritis,",",acute,kidney,injury,(,AKI,),",",and,lymphoma,inﬁltrating,the,kidney,parenchyma,[,1,—,4,],.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0095190.pdf_33_33_6_6_24_24_UNSUP	NHL/HP:0002665|Lymphoma	{6}	{24}	{Renal,involvement,in,non-Hodgkin,lymphoma,(,NHL,),has,been,reported,previously,",",including,glomerulonephritis,",",acute,kidney,injury,(,AKI,),",",and,lymphoma,inﬁltrating,the,kidney,parenchyma,[,1,—,4,],.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0095190.pdf_33_33_6_6_4_4_UNSUP	NHL/HP:0002665|Lymphoma	{6}	{4}	{Renal,involvement,in,non-Hodgkin,lymphoma,(,NHL,),has,been,reported,previously,",",including,glomerulonephritis,",",acute,kidney,injury,(,AKI,),",",and,lymphoma,inﬁltrating,the,kidney,parenchyma,[,1,—,4,],.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_34_34_12_12_15_15	NHL/HP:0001909|Leukemia	{12}	{15}	{Previous,studies,have,shown,that,up,to,10,%,of,patients,with,NHL,and,lymphocytic,leukemia,may,have,kidney,injury,nf,However,",",a,limited,number,of,cases,of,GN,have,been,described,in,patients,with,NHL,demonstrated,by,renal,biopsy,in,the,literature,to,date,[,6,—,8,],.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_34_34_36_36_15_15	NHL/HP:0001909|Leukemia	{36}	{15}	{Previous,studies,have,shown,that,up,to,10,%,of,patients,with,NHL,and,lymphocytic,leukemia,may,have,kidney,injury,nf,However,",",a,limited,number,of,cases,of,GN,have,been,described,in,patients,with,NHL,demonstrated,by,renal,biopsy,in,the,literature,to,date,[,6,—,8,],.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0095190.pdf_35_35_24_24_10_10	NHL/HP:0002665|Lymphoma	{24}	{10}	{Considering,that,the,morphology,of,glomerular,injury,in,patients,with,lymphoma,are,often,heterogeneous,",",the,myriad,of,etiologies,of,renal,injury,due,to,NHL,often,present,a,diagnostic,challenge,to,clinician,.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0095190.pdf_35_35_24_24_10_10_UNSUP	NHL/HP:0002665|Lymphoma	{24}	{10}	{Considering,that,the,morphology,of,glomerular,injury,in,patients,with,lymphoma,are,often,heterogeneous,",",the,myriad,of,etiologies,of,renal,injury,due,to,NHL,often,present,a,diagnostic,challenge,to,clinician,.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_38_38_28_28_38_38	NHL/HP:0000093|Proteinuria	{28}	{38}	{Patient,selection,We,reviewed,the,renal,pathology,archives,of,the,Research,Institute,of,Nephrology,at,Nanjing,University,of,Medicine,from,2001,through,2012,and,identiﬁed,20,patients,with,NHL,and,renal,dysfunction,of,sufficient,severity,and,/,or,proteinuria,that,a,renal,biopsy,was,obtained,.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_50_50_17_17_0_1	albumin/HP:0000100|Nephrotic syndrome	{17}	{0,1}	{Nephrotic,syndrome,was,deﬁned,as,a,urinary,protein,excretion,>,3.5,g,/,d,and,a,serum,albumin,level,<,30,g,/,L.,Impaired,renal,function,was,deﬁned,as,a,GFR,<,60,ml,/,min,per,1.73,mgaccording,to,the,Modiﬁcation,of,Diet,in,Renal,Disease,(,MDRD,),formula,.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_50_50_31_31_0_1	GFR/HP:0000100|Nephrotic syndrome	{31}	{0,1}	{Nephrotic,syndrome,was,deﬁned,as,a,urinary,protein,excretion,>,3.5,g,/,d,and,a,serum,albumin,level,<,30,g,/,L.,Impaired,renal,function,was,deﬁned,as,a,GFR,<,60,ml,/,min,per,1.73,mgaccording,to,the,Modiﬁcation,of,Diet,in,Renal,Disease,(,MDRD,),formula,.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0095190.pdf_66_66_22_22_37_37	NHL/HP:0002665|Lymphoma	{22}	{37}	{At,the,time,of,the,renal,biopsy,",",only,2,(,10,%,),of,20,patients,had,an,established,diagnosis,of,NHL,",",the,remaining,18,patients,had,renal,biopsies,performed,before,the,diagnosis,of,the,lymphoma,.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0095190.pdf_66_66_22_22_37_37_UNSUP	NHL/HP:0002665|Lymphoma	{22}	{37}	{At,the,time,of,the,renal,biopsy,",",only,2,(,10,%,),of,20,patients,had,an,established,diagnosis,of,NHL,",",the,remaining,18,patients,had,renal,biopsies,performed,before,the,diagnosis,of,the,lymphoma,.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0095190.pdf_73_73_5_5_47_47	NHL/HP:0002665|Lymphoma	{5}	{47}	{Of,the,20,patients,with,NHL,",",16,(,80,%,),had,B-cell,neoplasms,",",including,chronic,lymphocytic,leukemia,/,small,lymphocytic,lymphoma,(,CLL,/,SLL,",",n,=,8,),",",diffuse,large,B-cell,lymphoma,(,DLBCL,",",n,=,4,),",",lymphoplasmacytic,lymphoma,(,LPL,",",n,=,2,),",",mucosaassociated,lymphoid,tissue,lymphoma,(,MALT,",",n,=,1,),and,mantle,cell,lymphoma,(,MCL,",",n,=,1,),.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_73_73_5_5_19_19	NHL/HP:0001909|Leukemia	{5}	{19}	{Of,the,20,patients,with,NHL,",",16,(,80,%,),had,B-cell,neoplasms,",",including,chronic,lymphocytic,leukemia,/,small,lymphocytic,lymphoma,(,CLL,/,SLL,",",n,=,8,),",",diffuse,large,B-cell,lymphoma,(,DLBCL,",",n,=,4,),",",lymphoplasmacytic,lymphoma,(,LPL,",",n,=,2,),",",mucosaassociated,lymphoid,tissue,lymphoma,(,MALT,",",n,=,1,),and,mantle,cell,lymphoma,(,MCL,",",n,=,1,),.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0095190.pdf_73_73_5_5_23_23	NHL/HP:0002665|Lymphoma	{5}	{23}	{Of,the,20,patients,with,NHL,",",16,(,80,%,),had,B-cell,neoplasms,",",including,chronic,lymphocytic,leukemia,/,small,lymphocytic,lymphoma,(,CLL,/,SLL,",",n,=,8,),",",diffuse,large,B-cell,lymphoma,(,DLBCL,",",n,=,4,),",",lymphoplasmacytic,lymphoma,(,LPL,",",n,=,2,),",",mucosaassociated,lymphoid,tissue,lymphoma,(,MALT,",",n,=,1,),and,mantle,cell,lymphoma,(,MCL,",",n,=,1,),.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_73_73_5_5_36_37	NHL/HP:0012191|B-cell lymphoma	{5}	{36,37}	{Of,the,20,patients,with,NHL,",",16,(,80,%,),had,B-cell,neoplasms,",",including,chronic,lymphocytic,leukemia,/,small,lymphocytic,lymphoma,(,CLL,/,SLL,",",n,=,8,),",",diffuse,large,B-cell,lymphoma,(,DLBCL,",",n,=,4,),",",lymphoplasmacytic,lymphoma,(,LPL,",",n,=,2,),",",mucosaassociated,lymphoid,tissue,lymphoma,(,MALT,",",n,=,1,),and,mantle,cell,lymphoma,(,MCL,",",n,=,1,),.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0095190.pdf_73_73_5_5_14_14	NHL/HP:0002664|Neoplasm	{5}	{14}	{Of,the,20,patients,with,NHL,",",16,(,80,%,),had,B-cell,neoplasms,",",including,chronic,lymphocytic,leukemia,/,small,lymphocytic,lymphoma,(,CLL,/,SLL,",",n,=,8,),",",diffuse,large,B-cell,lymphoma,(,DLBCL,",",n,=,4,),",",lymphoplasmacytic,lymphoma,(,LPL,",",n,=,2,),",",mucosaassociated,lymphoid,tissue,lymphoma,(,MALT,",",n,=,1,),and,mantle,cell,lymphoma,(,MCL,",",n,=,1,),.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0095190.pdf_73_73_5_5_23_23_UNSUP	NHL/HP:0002665|Lymphoma	{5}	{23}	{Of,the,20,patients,with,NHL,",",16,(,80,%,),had,B-cell,neoplasms,",",including,chronic,lymphocytic,leukemia,/,small,lymphocytic,lymphoma,(,CLL,/,SLL,",",n,=,8,),",",diffuse,large,B-cell,lymphoma,(,DLBCL,",",n,=,4,),",",lymphoplasmacytic,lymphoma,(,LPL,",",n,=,2,),",",mucosaassociated,lymphoid,tissue,lymphoma,(,MALT,",",n,=,1,),and,mantle,cell,lymphoma,(,MCL,",",n,=,1,),.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0095190.pdf_73_73_5_5_47_47_UNSUP	NHL/HP:0002665|Lymphoma	{5}	{47}	{Of,the,20,patients,with,NHL,",",16,(,80,%,),had,B-cell,neoplasms,",",including,chronic,lymphocytic,leukemia,/,small,lymphocytic,lymphoma,(,CLL,/,SLL,",",n,=,8,),",",diffuse,large,B-cell,lymphoma,(,DLBCL,",",n,=,4,),",",lymphoplasmacytic,lymphoma,(,LPL,",",n,=,2,),",",mucosaassociated,lymphoid,tissue,lymphoma,(,MALT,",",n,=,1,),and,mantle,cell,lymphoma,(,MCL,",",n,=,1,),.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0095190.pdf_73_73_5_5_14_14_UNSUP	NHL/HP:0002664|Neoplasm	{5}	{14}	{Of,the,20,patients,with,NHL,",",16,(,80,%,),had,B-cell,neoplasms,",",including,chronic,lymphocytic,leukemia,/,small,lymphocytic,lymphoma,(,CLL,/,SLL,",",n,=,8,),",",diffuse,large,B-cell,lymphoma,(,DLBCL,",",n,=,4,),",",lymphoplasmacytic,lymphoma,(,LPL,",",n,=,2,),",",mucosaassociated,lymphoid,tissue,lymphoma,(,MALT,",",n,=,1,),and,mantle,cell,lymphoma,(,MCL,",",n,=,1,),.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_73_73_49_49_19_19	LPL/HP:0001909|Leukemia	{49}	{19}	{Of,the,20,patients,with,NHL,",",16,(,80,%,),had,B-cell,neoplasms,",",including,chronic,lymphocytic,leukemia,/,small,lymphocytic,lymphoma,(,CLL,/,SLL,",",n,=,8,),",",diffuse,large,B-cell,lymphoma,(,DLBCL,",",n,=,4,),",",lymphoplasmacytic,lymphoma,(,LPL,",",n,=,2,),",",mucosaassociated,lymphoid,tissue,lymphoma,(,MALT,",",n,=,1,),and,mantle,cell,lymphoma,(,MCL,",",n,=,1,),.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_73_73_49_49_23_23	LPL/HP:0002665|Lymphoma	{49}	{23}	{Of,the,20,patients,with,NHL,",",16,(,80,%,),had,B-cell,neoplasms,",",including,chronic,lymphocytic,leukemia,/,small,lymphocytic,lymphoma,(,CLL,/,SLL,",",n,=,8,),",",diffuse,large,B-cell,lymphoma,(,DLBCL,",",n,=,4,),",",lymphoplasmacytic,lymphoma,(,LPL,",",n,=,2,),",",mucosaassociated,lymphoid,tissue,lymphoma,(,MALT,",",n,=,1,),and,mantle,cell,lymphoma,(,MCL,",",n,=,1,),.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_73_73_49_49_36_37	LPL/HP:0012191|B-cell lymphoma	{49}	{36,37}	{Of,the,20,patients,with,NHL,",",16,(,80,%,),had,B-cell,neoplasms,",",including,chronic,lymphocytic,leukemia,/,small,lymphocytic,lymphoma,(,CLL,/,SLL,",",n,=,8,),",",diffuse,large,B-cell,lymphoma,(,DLBCL,",",n,=,4,),",",lymphoplasmacytic,lymphoma,(,LPL,",",n,=,2,),",",mucosaassociated,lymphoid,tissue,lymphoma,(,MALT,",",n,=,1,),and,mantle,cell,lymphoma,(,MCL,",",n,=,1,),.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_73_73_49_49_47_47	LPL/HP:0002665|Lymphoma	{49}	{47}	{Of,the,20,patients,with,NHL,",",16,(,80,%,),had,B-cell,neoplasms,",",including,chronic,lymphocytic,leukemia,/,small,lymphocytic,lymphoma,(,CLL,/,SLL,",",n,=,8,),",",diffuse,large,B-cell,lymphoma,(,DLBCL,",",n,=,4,),",",lymphoplasmacytic,lymphoma,(,LPL,",",n,=,2,),",",mucosaassociated,lymphoid,tissue,lymphoma,(,MALT,",",n,=,1,),and,mantle,cell,lymphoma,(,MCL,",",n,=,1,),.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_73_73_49_49_59_59	LPL/HP:0002665|Lymphoma	{49}	{59}	{Of,the,20,patients,with,NHL,",",16,(,80,%,),had,B-cell,neoplasms,",",including,chronic,lymphocytic,leukemia,/,small,lymphocytic,lymphoma,(,CLL,/,SLL,",",n,=,8,),",",diffuse,large,B-cell,lymphoma,(,DLBCL,",",n,=,4,),",",lymphoplasmacytic,lymphoma,(,LPL,",",n,=,2,),",",mucosaassociated,lymphoid,tissue,lymphoma,(,MALT,",",n,=,1,),and,mantle,cell,lymphoma,(,MCL,",",n,=,1,),.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_73_73_49_49_70_70	LPL/HP:0002665|Lymphoma	{49}	{70}	{Of,the,20,patients,with,NHL,",",16,(,80,%,),had,B-cell,neoplasms,",",including,chronic,lymphocytic,leukemia,/,small,lymphocytic,lymphoma,(,CLL,/,SLL,",",n,=,8,),",",diffuse,large,B-cell,lymphoma,(,DLBCL,",",n,=,4,),",",lymphoplasmacytic,lymphoma,(,LPL,",",n,=,2,),",",mucosaassociated,lymphoid,tissue,lymphoma,(,MALT,",",n,=,1,),and,mantle,cell,lymphoma,(,MCL,",",n,=,1,),.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_73_73_49_49_14_14	LPL/HP:0002664|Neoplasm	{49}	{14}	{Of,the,20,patients,with,NHL,",",16,(,80,%,),had,B-cell,neoplasms,",",including,chronic,lymphocytic,leukemia,/,small,lymphocytic,lymphoma,(,CLL,/,SLL,",",n,=,8,),",",diffuse,large,B-cell,lymphoma,(,DLBCL,",",n,=,4,),",",lymphoplasmacytic,lymphoma,(,LPL,",",n,=,2,),",",mucosaassociated,lymphoid,tissue,lymphoma,(,MALT,",",n,=,1,),and,mantle,cell,lymphoma,(,MCL,",",n,=,1,),.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_116_116_19_19_47_47	NA/HP:0000093|Proteinuria	{19}	{47}	{1,M,16,T/NK,Nasal,mucosa,Anemia,",",fever,",",nasal,discharge,RPGN,EPOCH,Died,(,1,yr,),NA,2,F,38,T/NK,Nasal,mucosa,Fever,",",nasal,discharge,NS,Steroids,Died,(,2,mo,),NA,3,F,39,TCL,Lymph,node,Fever,",",lymphadenectasis,proteinuria,CHOP,Died,(,2,mo,),NA,4,M,40,TCL,Skin,Skin,rash,NS,Steroids,NA,NA}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_116_116_19_19_6_6	NA/HP:0001903|Anemia	{19}	{6}	{1,M,16,T/NK,Nasal,mucosa,Anemia,",",fever,",",nasal,discharge,RPGN,EPOCH,Died,(,1,yr,),NA,2,F,38,T/NK,Nasal,mucosa,Fever,",",nasal,discharge,NS,Steroids,Died,(,2,mo,),NA,3,F,39,TCL,Lymph,node,Fever,",",lymphadenectasis,proteinuria,CHOP,Died,(,2,mo,),NA,4,M,40,TCL,Skin,Skin,rash,NS,Steroids,NA,NA}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_116_116_19_19_8_8	NA/HP:0001945|Fever	{19}	{8}	{1,M,16,T/NK,Nasal,mucosa,Anemia,",",fever,",",nasal,discharge,RPGN,EPOCH,Died,(,1,yr,),NA,2,F,38,T/NK,Nasal,mucosa,Fever,",",nasal,discharge,NS,Steroids,Died,(,2,mo,),NA,3,F,39,TCL,Lymph,node,Fever,",",lymphadenectasis,proteinuria,CHOP,Died,(,2,mo,),NA,4,M,40,TCL,Skin,Skin,rash,NS,Steroids,NA,NA}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_116_116_19_19_26_26	NA/HP:0001945|Fever	{19}	{26}	{1,M,16,T/NK,Nasal,mucosa,Anemia,",",fever,",",nasal,discharge,RPGN,EPOCH,Died,(,1,yr,),NA,2,F,38,T/NK,Nasal,mucosa,Fever,",",nasal,discharge,NS,Steroids,Died,(,2,mo,),NA,3,F,39,TCL,Lymph,node,Fever,",",lymphadenectasis,proteinuria,CHOP,Died,(,2,mo,),NA,4,M,40,TCL,Skin,Skin,rash,NS,Steroids,NA,NA}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_116_116_19_19_44_44	NA/HP:0001945|Fever	{19}	{44}	{1,M,16,T/NK,Nasal,mucosa,Anemia,",",fever,",",nasal,discharge,RPGN,EPOCH,Died,(,1,yr,),NA,2,F,38,T/NK,Nasal,mucosa,Fever,",",nasal,discharge,NS,Steroids,Died,(,2,mo,),NA,3,F,39,TCL,Lymph,node,Fever,",",lymphadenectasis,proteinuria,CHOP,Died,(,2,mo,),NA,4,M,40,TCL,Skin,Skin,rash,NS,Steroids,NA,NA}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_116_116_19_19_59_61	NA/HP:0000988|Skin rash	{19}	{59,61}	{1,M,16,T/NK,Nasal,mucosa,Anemia,",",fever,",",nasal,discharge,RPGN,EPOCH,Died,(,1,yr,),NA,2,F,38,T/NK,Nasal,mucosa,Fever,",",nasal,discharge,NS,Steroids,Died,(,2,mo,),NA,3,F,39,TCL,Lymph,node,Fever,",",lymphadenectasis,proteinuria,CHOP,Died,(,2,mo,),NA,4,M,40,TCL,Skin,Skin,rash,NS,Steroids,NA,NA}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_116_116_30_30_6_6	NS/HP:0001903|Anemia	{30}	{6}	{1,M,16,T/NK,Nasal,mucosa,Anemia,",",fever,",",nasal,discharge,RPGN,EPOCH,Died,(,1,yr,),NA,2,F,38,T/NK,Nasal,mucosa,Fever,",",nasal,discharge,NS,Steroids,Died,(,2,mo,),NA,3,F,39,TCL,Lymph,node,Fever,",",lymphadenectasis,proteinuria,CHOP,Died,(,2,mo,),NA,4,M,40,TCL,Skin,Skin,rash,NS,Steroids,NA,NA}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_journal.pone.0095190.pdf_116_116_30_30_8_8	NS/HP:0001945|Fever	{30}	{8}	{1,M,16,T/NK,Nasal,mucosa,Anemia,",",fever,",",nasal,discharge,RPGN,EPOCH,Died,(,1,yr,),NA,2,F,38,T/NK,Nasal,mucosa,Fever,",",nasal,discharge,NS,Steroids,Died,(,2,mo,),NA,3,F,39,TCL,Lymph,node,Fever,",",lymphadenectasis,proteinuria,CHOP,Died,(,2,mo,),NA,4,M,40,TCL,Skin,Skin,rash,NS,Steroids,NA,NA}
